Record Length,15000,,Source,CH1,CH2
Sample Interval,40000.0000000000000,,Second,Volt,Volt
,,,215880000.00000000000,5.16000,4.12000
,,,215920000.00000000000,5.12000,4.12000
,,,215960000.00000000000,5.12000,4.12000
,,,216000000.00000000000,5.08000,4.12000
,,,216040000.00000000000,5.16000,4.12000
,,,216080000.00000000000,5.08000,4.12000
,,,216120000.00000000000,5.12000,4.12000
,,,216160000.00000000000,5.08000,4.08000
,,,216200000.00000000000,5.12000,4.08000
,,,216240000.00000000000,5.12000,4.12000
,,,216280000.00000000000,5.12000,4.12000
,,,216320000.00000000000,5.12000,4.08000
,,,216360000.00000000000,5.16000,4.08000
,,,216400000.00000000000,5.12000,4.12000
,,,216440000.00000000000,5.16000,4.12000
,,,216480000.00000000000,5.12000,4.08000
,,,216520000.00000000000,5.16000,4.12000
,,,216560000.00000000000,5.12000,4.12000
,,,216600000.00000000000,5.16000,4.12000
,,,216640000.00000000000,5.12000,4.12000
,,,216680000.00000000000,5.08000,4.12000
,,,216720000.00000000000,5.12000,4.08000
,,,216760000.00000000000,5.08000,4.04000
,,,216800000.00000000000,5.12000,4.12000
,,,216840000.00000000000,5.16000,4.12000
,,,216880000.00000000000,5.16000,4.12000
,,,216920000.00000000000,5.12000,4.12000
,,,216960000.00000000000,5.12000,4.04000
,,,217000000.00000000000,5.12000,4.12000
,,,217040000.00000000000,5.12000,4.12000
,,,217080000.00000000000,5.12000,4.12000
,,,217120000.00000000000,5.12000,4.08000
,,,217160000.00000000000,5.16000,4.08000
,,,217200000.00000000000,5.08000,4.12000
,,,217240000.00000000000,5.12000,4.16000
,,,217280000.00000000000,5.12000,4.12000
,,,217320000.00000000000,5.12000,4.04000
,,,217360000.00000000000,5.12000,4.12000
,,,217400000.00000000000,5.08000,4.12000
,,,217440000.00000000000,5.12000,4.12000
,,,217480000.00000000000,5.08000,4.12000
,,,217520000.00000000000,5.12000,4.12000
,,,217560000.00000000000,5.12000,4.12000
,,,217600000.00000000000,5.12000,4.12000
,,,217640000.00000000000,5.12000,4.08000
,,,217680000.00000000000,5.12000,4.04000
,,,217720000.00000000000,5.12000,4.12000
,,,217760000.00000000000,5.12000,4.12000
,,,217800000.00000000000,5.12000,4.12000
,,,217840000.00000000000,5.12000,4.12000
,,,217880000.00000000000,5.12000,4.08000
,,,217920000.00000000000,5.12000,4.12000
,,,217960000.00000000000,5.12000,4.12000
,,,218000000.00000000000,5.12000,4.08000
,,,218040000.00000000000,5.12000,4.12000
,,,218080000.00000000000,5.08000,4.12000
,,,218120000.00000000000,5.12000,4.12000
,,,218160000.00000000000,5.16000,4.12000
,,,218200000.00000000000,5.16000,4.04000
,,,218240000.00000000000,5.12000,4.12000
,,,218280000.00000000000,5.12000,4.12000
,,,218320000.00000000000,5.12000,4.08000
,,,218360000.00000000000,5.12000,4.08000
,,,218400000.00000000000,5.08000,4.12000
,,,218440000.00000000000,5.12000,4.08000
,,,218480000.00000000000,5.12000,4.12000
,,,218520000.00000000000,5.16000,4.12000
,,,218560000.00000000000,5.12000,4.08000
,,,218600000.00000000000,5.12000,4.12000
,,,218640000.00000000000,5.12000,4.08000
,,,218680000.00000000000,5.12000,4.12000
,,,218720000.00000000000,5.16000,4.04000
,,,218760000.00000000000,5.12000,4.08000
,,,218800000.00000000000,5.16000,4.12000
,,,218840000.00000000000,5.08000,4.08000
,,,218880000.00000000000,5.12000,4.12000
,,,218920000.00000000000,5.08000,4.12000
,,,218960000.00000000000,5.12000,4.08000
,,,219000000.00000000000,5.08000,4.12000
,,,219040000.00000000000,5.12000,4.12000
,,,219080000.00000000000,5.12000,4.12000
,,,219120000.00000000000,5.12000,4.16000
,,,219160000.00000000000,5.12000,4.12000
,,,219200000.00000000000,5.12000,4.08000
,,,219240000.00000000000,5.12000,4.12000
,,,219280000.00000000000,5.12000,4.12000
,,,219320000.00000000000,5.16000,4.08000
,,,219360000.00000000000,5.12000,4.12000
,,,219400000.00000000000,5.12000,4.12000
,,,219440000.00000000000,5.12000,4.12000
,,,219480000.00000000000,5.12000,4.12000
,,,219520000.00000000000,5.12000,4.16000
,,,219560000.00000000000,5.16000,4.12000
,,,219600000.00000000000,5.12000,4.08000
,,,219640000.00000000000,5.16000,4.12000
,,,219680000.00000000000,5.12000,4.08000
,,,219720000.00000000000,5.12000,4.12000
,,,219760000.00000000000,5.08000,4.12000
,,,219800000.00000000000,5.12000,4.12000
,,,219840000.00000000000,5.12000,4.12000
,,,219880000.00000000000,5.12000,4.12000
,,,219920000.00000000000,5.08000,4.12000
,,,219960000.00000000000,5.08000,4.12000
,,,220000000.00000000000,5.16000,4.08000
,,,220040000.00000000000,5.12000,4.08000
,,,220080000.00000000000,5.08000,4.12000
,,,220120000.00000000000,5.16000,4.12000
,,,220160000.00000000000,5.12000,4.12000
,,,220200000.00000000000,5.12000,4.12000
,,,220240000.00000000000,5.12000,4.08000
,,,220280000.00000000000,5.12000,4.12000
,,,220320000.00000000000,5.16000,4.12000
,,,220360000.00000000000,5.12000,4.12000
,,,220400000.00000000000,5.12000,4.12000
,,,220440000.00000000000,5.12000,4.08000
,,,220480000.00000000000,5.08000,4.08000
,,,220520000.00000000000,5.12000,4.12000
,,,220560000.00000000000,5.12000,4.12000
,,,220600000.00000000000,5.12000,4.08000
,,,220640000.00000000000,5.08000,4.12000
,,,220680000.00000000000,5.16000,4.12000
,,,220720000.00000000000,5.12000,4.16000
,,,220760000.00000000000,5.12000,4.16000
,,,220800000.00000000000,5.12000,4.08000
,,,220840000.00000000000,5.12000,4.12000
,,,220880000.00000000000,5.12000,4.12000
,,,220920000.00000000000,5.12000,4.12000
,,,220960000.00000000000,5.12000,4.08000
,,,221000000.00000000000,5.04000,4.12000
,,,221040000.00000000000,5.12000,4.12000
,,,221080000.00000000000,5.12000,4.08000
,,,221120000.00000000000,5.12000,4.12000
,,,221160000.00000000000,5.12000,4.12000
,,,221200000.00000000000,5.12000,4.12000
,,,221240000.00000000000,5.12000,4.12000
,,,221280000.00000000000,5.08000,4.12000
,,,221320000.00000000000,5.16000,4.08000
,,,221360000.00000000000,5.12000,4.12000
,,,221400000.00000000000,5.12000,4.12000
,,,221440000.00000000000,5.12000,4.04000
,,,221480000.00000000000,5.12000,4.12000
,,,221520000.00000000000,5.08000,4.08000
,,,221560000.00000000000,5.12000,4.12000
,,,221600000.00000000000,5.12000,4.12000
,,,221640000.00000000000,5.12000,4.12000
,,,221680000.00000000000,5.16000,4.12000
,,,221720000.00000000000,5.12000,4.08000
,,,221760000.00000000000,5.12000,4.12000
,,,221800000.00000000000,5.12000,4.04000
,,,221840000.00000000000,5.12000,4.12000
,,,221880000.00000000000,5.12000,4.12000
,,,221920000.00000000000,5.12000,4.12000
,,,221960000.00000000000,5.12000,4.12000
,,,222000000.00000000000,5.12000,4.04000
,,,222040000.00000000000,5.12000,4.12000
,,,222080000.00000000000,5.16000,4.12000
,,,222120000.00000000000,5.12000,4.12000
,,,222160000.00000000000,5.12000,4.08000
,,,222200000.00000000000,5.12000,4.12000
,,,222240000.00000000000,5.12000,4.12000
,,,222280000.00000000000,5.16000,4.12000
,,,222320000.00000000000,5.12000,4.12000
,,,222360000.00000000000,5.12000,4.12000
,,,222400000.00000000000,5.12000,4.12000
,,,222440000.00000000000,5.12000,4.12000
,,,222480000.00000000000,5.12000,4.08000
,,,222520000.00000000000,5.08000,4.12000
,,,222560000.00000000000,5.12000,4.08000
,,,222600000.00000000000,5.16000,4.12000
,,,222640000.00000000000,5.12000,4.12000
,,,222680000.00000000000,5.12000,4.08000
,,,222720000.00000000000,5.08000,4.12000
,,,222760000.00000000000,5.12000,4.08000
,,,222800000.00000000000,5.08000,4.08000
,,,222840000.00000000000,5.12000,4.12000
,,,222880000.00000000000,5.12000,4.12000
,,,222920000.00000000000,5.12000,4.12000
,,,222960000.00000000000,5.12000,4.08000
,,,223000000.00000000000,5.12000,4.12000
,,,223040000.00000000000,5.12000,4.12000
,,,223080000.00000000000,5.12000,4.08000
,,,223120000.00000000000,5.12000,4.08000
,,,223160000.00000000000,5.08000,4.12000
,,,223200000.00000000000,5.16000,4.12000
,,,223240000.00000000000,5.08000,4.12000
,,,223280000.00000000000,5.12000,4.08000
,,,223320000.00000000000,5.16000,4.12000
,,,223360000.00000000000,5.16000,4.12000
,,,223400000.00000000000,5.12000,4.12000
,,,223440000.00000000000,5.12000,4.08000
,,,223480000.00000000000,5.16000,4.12000
,,,223520000.00000000000,5.12000,4.08000
,,,223560000.00000000000,5.16000,4.12000
,,,223600000.00000000000,5.12000,4.12000
,,,223640000.00000000000,5.12000,4.12000
,,,223680000.00000000000,5.12000,4.08000
,,,223720000.00000000000,5.12000,4.12000
,,,223760000.00000000000,5.20000,4.12000
,,,223800000.00000000000,5.12000,4.12000
,,,223840000.00000000000,5.12000,4.12000
,,,223880000.00000000000,5.12000,4.08000
,,,223920000.00000000000,5.12000,4.12000
,,,223960000.00000000000,5.12000,4.12000
,,,224000000.00000000000,5.12000,4.12000
,,,224040000.00000000000,5.12000,4.12000
,,,224080000.00000000000,5.12000,4.12000
,,,224120000.00000000000,5.12000,4.08000
,,,224160000.00000000000,5.12000,4.04000
,,,224200000.00000000000,5.12000,4.12000
,,,224240000.00000000000,5.16000,4.12000
,,,224280000.00000000000,5.12000,4.12000
,,,224320000.00000000000,5.12000,4.12000
,,,224360000.00000000000,5.12000,4.12000
,,,224400000.00000000000,5.16000,4.12000
,,,224440000.00000000000,5.12000,4.12000
,,,224480000.00000000000,5.12000,4.12000
,,,224520000.00000000000,5.16000,4.12000
,,,224560000.00000000000,5.12000,4.12000
,,,224600000.00000000000,5.12000,4.08000
,,,224640000.00000000000,5.12000,4.12000
,,,224680000.00000000000,5.12000,4.12000
,,,224720000.00000000000,5.12000,4.12000
,,,224760000.00000000000,5.16000,4.12000
,,,224800000.00000000000,5.08000,4.12000
,,,224840000.00000000000,5.16000,4.08000
,,,224880000.00000000000,5.12000,4.12000
,,,224920000.00000000000,5.12000,4.08000
,,,224960000.00000000000,5.12000,4.12000
,,,225000000.00000000000,5.12000,4.12000
,,,225040000.00000000000,5.16000,4.12000
,,,225080000.00000000000,5.12000,4.12000
,,,225120000.00000000000,5.12000,4.08000
,,,225160000.00000000000,5.12000,4.12000
,,,225200000.00000000000,5.16000,4.08000
,,,225240000.00000000000,5.08000,4.12000
,,,225280000.00000000000,5.12000,4.12000
,,,225320000.00000000000,5.16000,4.12000
,,,225360000.00000000000,5.12000,4.12000
,,,225400000.00000000000,5.16000,4.12000
,,,225440000.00000000000,5.08000,4.08000
,,,225480000.00000000000,5.16000,4.12000
,,,225520000.00000000000,5.12000,4.12000
,,,225560000.00000000000,5.12000,4.08000
,,,225600000.00000000000,5.12000,4.08000
,,,225640000.00000000000,5.12000,4.12000
,,,225680000.00000000000,5.12000,4.12000
,,,225720000.00000000000,5.12000,4.12000
,,,225760000.00000000000,5.16000,4.12000
,,,225800000.00000000000,5.12000,4.08000
,,,225840000.00000000000,5.16000,4.12000
,,,225880000.00000000000,5.12000,4.12000
,,,225920000.00000000000,5.12000,4.12000
,,,225960000.00000000000,5.12000,4.12000
,,,226000000.00000000000,5.08000,4.12000
,,,226040000.00000000000,5.12000,4.08000
,,,226080000.00000000000,5.12000,4.08000
,,,226120000.00000000000,5.12000,4.12000
,,,226160000.00000000000,5.12000,4.08000
,,,226200000.00000000000,5.12000,4.12000
,,,226240000.00000000000,5.12000,4.08000
,,,226280000.00000000000,5.12000,4.08000
,,,226320000.00000000000,5.08000,4.08000
,,,226360000.00000000000,5.12000,4.12000
,,,226400000.00000000000,5.16000,4.12000
,,,226440000.00000000000,5.12000,4.08000
,,,226480000.00000000000,5.12000,4.12000
,,,226520000.00000000000,5.04000,4.12000
,,,226560000.00000000000,5.12000,4.12000
,,,226600000.00000000000,5.16000,4.08000
,,,226640000.00000000000,5.12000,4.12000
,,,226680000.00000000000,5.08000,4.08000
,,,226720000.00000000000,5.08000,4.08000
,,,226760000.00000000000,5.16000,4.12000
,,,226800000.00000000000,5.12000,4.08000
,,,226840000.00000000000,5.12000,4.12000
,,,226880000.00000000000,5.12000,4.08000
,,,226920000.00000000000,5.12000,4.12000
,,,226960000.00000000000,5.12000,4.08000
,,,227000000.00000000000,5.12000,4.16000
,,,227040000.00000000000,5.12000,4.12000
,,,227080000.00000000000,5.12000,4.12000
,,,227120000.00000000000,5.12000,4.12000
,,,227160000.00000000000,5.12000,4.12000
,,,227200000.00000000000,5.16000,4.08000
,,,227240000.00000000000,5.08000,4.08000
,,,227280000.00000000000,5.08000,4.08000
,,,227320000.00000000000,5.12000,4.12000
,,,227360000.00000000000,5.12000,4.12000
,,,227400000.00000000000,5.12000,4.12000
,,,227440000.00000000000,5.08000,4.12000
,,,227480000.00000000000,5.16000,4.08000
,,,227520000.00000000000,5.12000,4.12000
,,,227560000.00000000000,5.12000,4.12000
,,,227600000.00000000000,5.12000,4.08000
,,,227640000.00000000000,5.12000,4.12000
,,,227680000.00000000000,5.12000,4.12000
,,,227720000.00000000000,5.08000,4.08000
,,,227760000.00000000000,5.08000,4.12000
,,,227800000.00000000000,5.08000,4.12000
,,,227840000.00000000000,5.12000,4.12000
,,,227880000.00000000000,5.12000,4.12000
,,,227920000.00000000000,5.12000,4.12000
,,,227960000.00000000000,5.12000,4.12000
,,,228000000.00000000000,5.12000,4.12000
,,,228040000.00000000000,5.16000,4.12000
,,,228080000.00000000000,5.12000,4.12000
,,,228120000.00000000000,5.12000,4.12000
,,,228160000.00000000000,5.12000,4.12000
,,,228200000.00000000000,5.12000,4.08000
,,,228240000.00000000000,5.12000,4.12000
,,,228280000.00000000000,5.16000,4.08000
,,,228320000.00000000000,5.16000,4.12000
,,,228360000.00000000000,5.12000,4.08000
,,,228400000.00000000000,5.12000,4.08000
,,,228440000.00000000000,5.16000,4.12000
,,,228480000.00000000000,5.16000,4.12000
,,,228520000.00000000000,5.12000,4.12000
,,,228560000.00000000000,5.12000,4.12000
,,,228600000.00000000000,5.12000,4.08000
,,,228640000.00000000000,5.12000,4.12000
,,,228680000.00000000000,5.16000,4.12000
,,,228720000.00000000000,5.12000,4.12000
,,,228760000.00000000000,5.16000,4.12000
,,,228800000.00000000000,5.12000,4.08000
,,,228840000.00000000000,5.12000,4.08000
,,,228880000.00000000000,5.12000,4.12000
,,,228920000.00000000000,5.16000,4.12000
,,,228960000.00000000000,5.12000,4.12000
,,,229000000.00000000000,5.12000,4.12000
,,,229040000.00000000000,5.12000,4.12000
,,,229080000.00000000000,5.12000,4.08000
,,,229120000.00000000000,5.16000,4.12000
,,,229160000.00000000000,5.08000,4.12000
,,,229200000.00000000000,5.12000,4.08000
,,,229240000.00000000000,5.12000,4.08000
,,,229280000.00000000000,5.12000,4.12000
,,,229320000.00000000000,5.16000,4.08000
,,,229360000.00000000000,5.12000,4.12000
,,,229400000.00000000000,5.12000,4.12000
,,,229440000.00000000000,5.12000,4.12000
,,,229480000.00000000000,5.12000,4.12000
,,,229520000.00000000000,5.12000,4.12000
,,,229560000.00000000000,5.16000,4.16000
,,,229600000.00000000000,5.16000,4.12000
,,,229640000.00000000000,5.12000,4.12000
,,,229680000.00000000000,5.12000,4.16000
,,,229720000.00000000000,5.12000,4.08000
,,,229760000.00000000000,5.16000,4.12000
,,,229800000.00000000000,5.08000,4.12000
,,,229840000.00000000000,5.12000,4.12000
,,,229880000.00000000000,5.12000,4.08000
,,,229920000.00000000000,5.08000,4.12000
,,,229960000.00000000000,5.08000,4.12000
,,,230000000.00000000000,5.08000,4.12000
,,,230040000.00000000000,5.16000,4.08000
,,,230080000.00000000000,5.08000,4.12000
,,,230120000.00000000000,5.12000,4.08000
,,,230160000.00000000000,5.12000,4.12000
,,,230200000.00000000000,5.12000,4.08000
,,,230240000.00000000000,5.12000,4.12000
,,,230280000.00000000000,5.12000,4.12000
,,,230320000.00000000000,5.16000,4.12000
,,,230360000.00000000000,5.12000,4.12000
,,,230400000.00000000000,5.12000,4.12000
,,,230440000.00000000000,5.08000,4.12000
,,,230480000.00000000000,5.16000,4.08000
,,,230520000.00000000000,5.12000,4.16000
,,,230560000.00000000000,5.12000,4.12000
,,,230600000.00000000000,5.12000,4.08000
,,,230640000.00000000000,5.12000,4.12000
,,,230680000.00000000000,5.12000,4.08000
,,,230720000.00000000000,5.08000,4.12000
,,,230760000.00000000000,5.16000,4.12000
,,,230800000.00000000000,5.08000,4.12000
,,,230840000.00000000000,5.12000,4.12000
,,,230880000.00000000000,5.12000,4.08000
,,,230920000.00000000000,5.12000,4.08000
,,,230960000.00000000000,5.12000,4.16000
,,,231000000.00000000000,5.12000,4.12000
,,,231040000.00000000000,5.12000,4.12000
,,,231080000.00000000000,5.08000,4.12000
,,,231120000.00000000000,5.12000,4.12000
,,,231160000.00000000000,5.12000,4.08000
,,,231200000.00000000000,5.12000,4.08000
,,,231240000.00000000000,5.12000,4.12000
,,,231280000.00000000000,5.08000,4.04000
,,,231320000.00000000000,5.20000,4.08000
,,,231360000.00000000000,5.12000,4.08000
,,,231400000.00000000000,5.12000,4.08000
,,,231440000.00000000000,5.12000,4.12000
,,,231480000.00000000000,5.12000,4.08000
,,,231520000.00000000000,5.12000,4.08000
,,,231560000.00000000000,5.12000,4.12000
,,,231600000.00000000000,5.12000,4.12000
,,,231640000.00000000000,5.12000,4.08000
,,,231680000.00000000000,5.12000,4.04000
,,,231720000.00000000000,5.12000,4.12000
,,,231760000.00000000000,5.12000,4.12000
,,,231800000.00000000000,5.08000,4.12000
,,,231840000.00000000000,5.16000,4.08000
,,,231880000.00000000000,5.12000,4.12000
,,,231920000.00000000000,5.08000,4.08000
,,,231960000.00000000000,5.08000,4.08000
,,,232000000.00000000000,5.12000,4.12000
,,,232040000.00000000000,5.12000,4.08000
,,,232080000.00000000000,5.08000,4.08000
,,,232120000.00000000000,5.12000,4.12000
,,,232160000.00000000000,5.08000,4.12000
,,,232200000.00000000000,5.12000,4.04000
,,,232240000.00000000000,5.12000,4.12000
,,,232280000.00000000000,5.12000,4.08000
,,,232320000.00000000000,5.12000,4.12000
,,,232360000.00000000000,5.12000,4.08000
,,,232400000.00000000000,5.12000,4.12000
,,,232440000.00000000000,5.12000,4.12000
,,,232480000.00000000000,5.16000,4.04000
,,,232520000.00000000000,5.16000,4.12000
,,,232560000.00000000000,5.12000,4.12000
,,,232600000.00000000000,5.12000,4.12000
,,,232640000.00000000000,5.08000,4.08000
,,,232680000.00000000000,5.16000,4.12000
,,,232720000.00000000000,5.08000,4.08000
,,,232760000.00000000000,5.12000,4.12000
,,,232800000.00000000000,5.12000,4.08000
,,,232840000.00000000000,5.12000,4.08000
,,,232880000.00000000000,5.16000,4.08000
,,,232920000.00000000000,5.12000,4.08000
,,,232960000.00000000000,5.12000,4.12000
,,,233000000.00000000000,5.12000,4.08000
,,,233040000.00000000000,5.12000,4.12000
,,,233080000.00000000000,5.12000,4.12000
,,,233120000.00000000000,5.12000,4.12000
,,,233160000.00000000000,5.12000,4.08000
,,,233200000.00000000000,5.12000,4.12000
,,,233240000.00000000000,5.12000,4.12000
,,,233280000.00000000000,5.16000,4.12000
,,,233320000.00000000000,5.12000,4.08000
,,,233360000.00000000000,5.12000,4.12000
,,,233400000.00000000000,5.16000,4.12000
,,,233440000.00000000000,5.12000,4.12000
,,,233480000.00000000000,5.12000,4.12000
,,,233520000.00000000000,5.16000,4.08000
,,,233560000.00000000000,5.12000,4.08000
,,,233600000.00000000000,5.12000,4.12000
,,,233640000.00000000000,5.12000,4.12000
,,,233680000.00000000000,5.12000,4.12000
,,,233720000.00000000000,5.12000,4.04000
,,,233760000.00000000000,5.16000,4.12000
,,,233800000.00000000000,5.12000,4.08000
,,,233840000.00000000000,5.12000,4.08000
,,,233880000.00000000000,5.12000,4.08000
,,,233920000.00000000000,5.12000,4.08000
,,,233960000.00000000000,5.12000,4.08000
,,,234000000.00000000000,5.12000,4.12000
,,,234040000.00000000000,5.12000,4.12000
,,,234080000.00000000000,5.12000,4.12000
,,,234120000.00000000000,5.08000,4.12000
,,,234160000.00000000000,5.12000,4.08000
,,,234200000.00000000000,5.12000,4.08000
,,,234240000.00000000000,5.12000,4.08000
,,,234280000.00000000000,5.12000,4.12000
,,,234320000.00000000000,5.16000,4.12000
,,,234360000.00000000000,5.12000,4.12000
,,,234400000.00000000000,5.12000,4.12000
